DATE,DEXUSEU,year,month,day
4/1/1999,1.1812,,,
5/1/1999,1.176,,,
6/1/1999,1.1636,,,
7/1/1999,1.1672,,,
8/1/1999,1.1554,,,
11/1/1999,1.1534,,,
12/1/1999,1.1548,,,
13/1/1999,1.1698,,,
14/1/1999,1.1689,,,
15/1/1999,1.1591,,,
18/1/1999,.,,,
19/1/1999,1.161,,,
20/1/1999,1.1575,,,
21/1/1999,1.1577,,,
22/1/1999,1.1582,,,
25/1/1999,1.1566,,,
26/1/1999,1.1577,,,
27/1/1999,1.1481,,,
28/1/1999,1.1395,,,
29/1/1999,1.1371,,,
1/2/1999,1.1303,,,
2/2/1999,1.1328,,,
3/2/1999,1.1339,,,
4/2/1999,1.1306,,,
5/2/1999,1.1283,,,
8/2/1999,1.1296,,,
9/2/1999,1.13,,,
10/2/1999,1.1331,,,
11/2/1999,1.1303,,,
12/2/1999,1.1282,,,
15/2/1999,.,,,
16/2/1999,1.1189,,,
17/2/1999,1.123,,,
18/2/1999,1.1223,,,
19/2/1999,1.1075,,,
22/2/1999,1.1037,,,
23/2/1999,1.0993,,,
24/2/1999,1.0972,,,
25/2/1999,1.1068,,,
26/2/1999,1.0995,,,
1/3/1999,1.0891,,,
2/3/1999,1.0931,,,
3/3/1999,1.0888,,,
4/3/1999,1.0824,,,
5/3/1999,1.0843,,,
8/3/1999,1.0899,,,
9/3/1999,1.0873,,,
10/3/1999,1.0961,,,
11/3/1999,1.0932,,,
12/3/1999,1.0936,,,
15/3/1999,1.093,,,
16/3/1999,1.0915,,,
17/3/1999,1.1015,,,
18/3/1999,1.099,,,
19/3/1999,1.0923,,,
22/3/1999,1.0915,,,
23/3/1999,1.0918,,,
24/3/1999,1.0921,,,
25/3/1999,1.0871,,,
26/3/1999,1.0743,,,
29/3/1999,1.0716,,,
30/3/1999,1.0732,,,
31/3/1999,1.0808,,,
1/4/1999,1.0782,,,
2/4/1999,1.0782,,,
5/4/1999,1.0706,,,
6/4/1999,1.0838,,,
7/4/1999,1.0784,,,
8/4/1999,1.0835,,,
9/4/1999,1.0786,,,
12/4/1999,1.0842,,,
13/4/1999,1.078,,,
14/4/1999,1.0779,,,
15/4/1999,1.0717,,,
16/4/1999,1.0688,,,
19/4/1999,1.0608,,,
20/4/1999,1.063,,,
21/4/1999,1.0612,,,
22/4/1999,1.0598,,,
23/4/1999,1.0634,,,
26/4/1999,1.059,,,
27/4/1999,1.0649,,,
28/4/1999,1.0616,,,
29/4/1999,1.0591,,,
30/4/1999,1.0564,,,
3/5/1999,1.0571,,,
4/5/1999,1.0593,,,
5/5/1999,1.0724,,,
6/5/1999,1.0779,,,
7/5/1999,1.0781,,,
10/5/1999,1.0787,,,
11/5/1999,1.072,,,
12/5/1999,1.0666,,,
13/5/1999,1.0626,,,
14/5/1999,1.065,,,
17/5/1999,1.0672,,,
18/5/1999,1.0672,,,
19/5/1999,1.0641,,,
20/5/1999,1.063,,,
21/5/1999,1.0577,,,
24/5/1999,1.0593,,,
25/5/1999,1.0587,,,
26/5/1999,1.0471,,,
27/5/1999,1.0439,,,
28/5/1999,1.0422,,,
31/5/1999,.,,,
1/6/1999,1.0449,,,
2/6/1999,1.0357,,,
3/6/1999,1.0355,,,
4/6/1999,1.0327,,,
7/6/1999,1.0296,,,
8/6/1999,1.0438,,,
9/6/1999,1.045,,,
10/6/1999,1.0477,,,
11/6/1999,1.0516,,,
14/6/1999,1.0416,,,
15/6/1999,1.042,,,
16/6/1999,1.0298,,,
17/6/1999,1.0329,,,
18/6/1999,1.0368,,,
21/6/1999,1.0323,,,
22/6/1999,1.0323,,,
23/6/1999,1.0316,,,
24/6/1999,1.0372,,,
25/6/1999,1.0448,,,
28/6/1999,1.0373,,,
29/6/1999,1.0337,,,
30/6/1999,1.031,,,
1/7/1999,1.0236,,,
2/7/1999,1.0244,,,
5/7/1999,.,,,
6/7/1999,1.0249,,,
7/7/1999,1.0224,,,
8/7/1999,1.0198,,,
9/7/1999,1.0186,,,
12/7/1999,1.0139,,,
13/7/1999,1.0176,,,
14/7/1999,1.0215,,,
15/7/1999,1.022,,,
16/7/1999,1.0203,,,
19/7/1999,1.0203,,,
20/7/1999,1.042,,,
21/7/1999,1.0526,,,
22/7/1999,1.0509,,,
23/7/1999,1.0497,,,
26/7/1999,1.0651,,,
27/7/1999,1.0627,,,
28/7/1999,1.0644,,,
29/7/1999,1.0719,,,
30/7/1999,1.0694,,,
2/8/1999,1.0661,,,
3/8/1999,1.068,,,
4/8/1999,1.0766,,,
5/8/1999,1.0793,,,
6/8/1999,1.077,,,
9/8/1999,1.0694,,,
10/8/1999,1.0752,,,
11/8/1999,1.066,,,
12/8/1999,1.0636,,,
13/8/1999,1.0568,,,
16/8/1999,1.0557,,,
17/8/1999,1.0525,,,
18/8/1999,1.0505,,,
19/8/1999,1.0643,,,
20/8/1999,1.0654,,,
23/8/1999,1.0553,,,
24/8/1999,1.0506,,,
25/8/1999,1.0461,,,
26/8/1999,1.0441,,,
27/8/1999,1.046,,,
30/8/1999,1.0445,,,
31/8/1999,1.0581,,,
1/9/1999,1.0582,,,
2/9/1999,1.0689,,,
3/9/1999,1.0605,,,
6/9/1999,.,,,
7/9/1999,1.0581,,,
8/9/1999,1.059,,,
9/9/1999,1.0543,,,
10/9/1999,1.0402,,,
13/9/1999,1.04,,,
14/9/1999,1.0408,,,
15/9/1999,1.0385,,,
16/9/1999,1.0418,,,
17/9/1999,1.0399,,,
20/9/1999,1.0408,,,
21/9/1999,1.046,,,
22/9/1999,1.05,,,
23/9/1999,1.0415,,,
24/9/1999,1.0466,,,
27/9/1999,1.0431,,,
28/9/1999,1.0509,,,
29/9/1999,1.0613,,,
30/9/1999,1.0643,,,
1/10/1999,1.0718,,,
4/10/1999,1.0703,,,
5/10/1999,1.0693,,,
6/10/1999,1.0704,,,
7/10/1999,1.0721,,,
8/10/1999,1.063,,,
11/10/1999,.,,,
12/10/1999,1.0737,,,
13/10/1999,1.0758,,,
14/10/1999,1.0799,,,
15/10/1999,1.0887,,,
18/10/1999,1.0863,,,
19/10/1999,1.0833,,,
20/10/1999,1.0765,,,
21/10/1999,1.0808,,,
22/10/1999,1.0678,,,
25/10/1999,1.0666,,,
26/10/1999,1.0578,,,
27/10/1999,1.0532,,,
28/10/1999,1.0519,,,
29/10/1999,1.0518,,,
1/11/1999,1.0494,,,
2/11/1999,1.0506,,,
3/11/1999,1.0485,,,
4/11/1999,1.044,,,
5/11/1999,1.04,,,
8/11/1999,1.0363,,,
9/11/1999,1.0401,,,
10/11/1999,1.0436,,,
11/11/1999,.,,,
12/11/1999,1.0315,,,
15/11/1999,1.0315,,,
16/11/1999,1.0312,,,
17/11/1999,1.0403,,,
18/11/1999,1.0297,,,
19/11/1999,1.0313,,,
22/11/1999,1.0327,,,
23/11/1999,1.0261,,,
24/11/1999,1.0176,,,
25/11/1999,.,,,
26/11/1999,1.0137,,,
29/11/1999,1.01,,,
30/11/1999,1.0077,,,
1/12/1999,1.0059,,,
2/12/1999,1.0023,,,
3/12/1999,1.0016,,,
6/12/1999,1.0252,,,
7/12/1999,1.0222,,,
8/12/1999,1.0263,,,
9/12/1999,1.0161,,,
10/12/1999,1.0158,,,
13/12/1999,1.012,,,
14/12/1999,1.0067,,,
15/12/1999,1.0066,,,
16/12/1999,1.0169,,,
17/12/1999,1.0088,,,
20/12/1999,1.0066,,,
21/12/1999,1.0093,,,
22/12/1999,1.008,,,
23/12/1999,1.0162,,,
24/12/1999,1.0128,,,
27/12/1999,1.0136,,,
28/12/1999,1.0068,,,
29/12/1999,1.0045,,,
30/12/1999,1.0024,,,
31/12/1999,1.007,,,
3/1/2000,1.0155,,,
4/1/2000,1.0309,,,
5/1/2000,1.0335,,,
6/1/2000,1.0324,,,
7/1/2000,1.0294,,,
10/1/2000,1.0252,,,
11/1/2000,1.0322,,,
12/1/2000,1.0281,,,
13/1/2000,1.027,,,
14/1/2000,1.0128,,,
17/1/2000,.,,,
18/1/2000,1.0121,,,
19/1/2000,1.0115,,,
20/1/2000,1.0133,,,
21/1/2000,1.01,,,
24/1/2000,1.0019,,,
25/1/2000,1.0041,,,
26/1/2000,1.0011,,,
27/1/2000,0.989,,,
28/1/2000,0.9765,,,
31/1/2000,0.9757,,,
1/2/2000,0.9731,,,
2/2/2000,0.9768,,,
3/2/2000,0.9887,,,
4/2/2000,0.976,,,
7/2/2000,0.9783,,,
8/2/2000,0.9862,,,
9/2/2000,0.9914,,,
10/2/2000,0.9865,,,
11/2/2000,0.9847,,,
14/2/2000,0.9783,,,
15/2/2000,0.9834,,,
16/2/2000,0.9842,,,
17/2/2000,0.9863,,,
18/2/2000,0.985,,,
21/2/2000,.,,,
22/2/2000,1.006,,,
23/2/2000,1.0017,,,
24/2/2000,0.9931,,,
25/2/2000,0.9763,,,
28/2/2000,0.9669,,,
29/2/2000,0.9643,,,
1/3/2000,0.97,,,
2/3/2000,0.9619,,,
3/3/2000,0.9618,,,
6/3/2000,0.9603,,,
7/3/2000,0.956,,,
8/3/2000,0.9576,,,
9/3/2000,0.9684,,,
10/3/2000,0.9659,,,
13/3/2000,0.9648,,,
14/3/2000,0.9644,,,
15/3/2000,0.9696,,,
16/3/2000,0.971,,,
17/3/2000,0.9694,,,
20/3/2000,0.971,,,
21/3/2000,0.9703,,,
22/3/2000,0.9608,,,
23/3/2000,0.9691,,,
24/3/2000,0.9724,,,
27/3/2000,0.9645,,,
28/3/2000,0.9614,,,
29/3/2000,0.9524,,,
30/3/2000,0.9594,,,
31/3/2000,0.9574,,,
3/4/2000,0.956,,,
4/4/2000,0.9588,,,
5/4/2000,0.9647,,,
6/4/2000,0.958,,,
7/4/2000,0.959,,,
10/4/2000,0.9588,,,
11/4/2000,0.9591,,,
12/4/2000,0.9551,,,
13/4/2000,0.9524,,,
14/4/2000,0.9564,,,
17/4/2000,0.955,,,
18/4/2000,0.9477,,,
19/4/2000,0.9369,,,
20/4/2000,0.9376,,,
21/4/2000,0.9379,,,
24/4/2000,0.9396,,,
25/4/2000,0.9265,,,
26/4/2000,0.9217,,,
27/4/2000,0.9083,,,
28/4/2000,0.9089,,,
1/5/2000,0.912,,,
2/5/2000,0.9068,,,
3/5/2000,0.8891,,,
4/5/2000,0.8907,,,
5/5/2000,0.8953,,,
8/5/2000,0.895,,,
9/5/2000,0.9023,,,
10/5/2000,0.9097,,,
11/5/2000,0.9021,,,
12/5/2000,0.908,,,
15/5/2000,0.9138,,,
16/5/2000,0.9053,,,
17/5/2000,0.8921,,,
18/5/2000,0.8952,,,
19/5/2000,0.8946,,,
22/5/2000,0.9036,,,
23/5/2000,0.9032,,,
24/5/2000,0.9096,,,
25/5/2000,0.9072,,,
26/5/2000,0.931,,,
29/5/2000,.,,,
30/5/2000,0.9314,,,
31/5/2000,0.9328,,,
1/6/2000,0.9307,,,
2/6/2000,0.9432,,,
5/6/2000,0.9471,,,
6/6/2000,0.957,,,
7/6/2000,0.96,,,
8/6/2000,0.9548,,,
9/6/2000,0.9526,,,
12/6/2000,0.9544,,,
13/6/2000,0.9619,,,
14/6/2000,0.959,,,
15/6/2000,0.953,,,
16/6/2000,0.9648,,,
19/6/2000,0.9622,,,
20/6/2000,0.9557,,,
21/6/2000,0.9455,,,
22/6/2000,0.9398,,,
23/6/2000,0.9358,,,
26/6/2000,0.9382,,,
27/6/2000,0.9444,,,
28/6/2000,0.9444,,,
29/6/2000,0.9515,,,
30/6/2000,0.9545,,,
3/7/2000,0.9526,,,
4/7/2000,.,,,
5/7/2000,0.9548,,,
6/7/2000,0.9527,,,
7/7/2000,0.9484,,,
10/7/2000,0.9521,,,
11/7/2000,0.9497,,,
12/7/2000,0.9401,,,
13/7/2000,0.9339,,,
14/7/2000,0.9374,,,
17/7/2000,0.9351,,,
18/7/2000,0.9322,,,
19/7/2000,0.9237,,,
20/7/2000,0.9292,,,
21/7/2000,0.9343,,,
24/7/2000,0.9314,,,
25/7/2000,0.9391,,,
26/7/2000,0.9413,,,
27/7/2000,0.9331,,,
28/7/2000,0.9246,,,
31/7/2000,0.9266,,,
1/8/2000,0.9228,,,
2/8/2000,0.9137,,,
3/8/2000,0.9042,,,
4/8/2000,0.9075,,,
7/8/2000,0.9105,,,
8/8/2000,0.9019,,,
9/8/2000,0.8991,,,
10/8/2000,0.9077,,,
11/8/2000,0.9046,,,
14/8/2000,0.9037,,,
15/8/2000,0.9135,,,
16/8/2000,0.9143,,,
17/8/2000,0.9152,,,
18/8/2000,0.9068,,,
21/8/2000,0.9027,,,
22/8/2000,0.8965,,,
23/8/2000,0.8967,,,
24/8/2000,0.9028,,,
25/8/2000,0.9024,,,
28/8/2000,0.9002,,,
29/8/2000,0.8966,,,
30/8/2000,0.8924,,,
31/8/2000,0.8878,,,
1/9/2000,0.8993,,,
4/9/2000,.,,,
5/9/2000,0.8876,,,
6/9/2000,0.8702,,,
7/9/2000,0.874,,,
8/9/2000,0.8664,,,
11/9/2000,0.8624,,,
12/9/2000,0.8596,,,
13/9/2000,0.864,,,
14/9/2000,0.8617,,,
15/9/2000,0.8572,,,
18/9/2000,0.8523,,,
19/9/2000,0.8514,,,
20/9/2000,0.8462,,,
21/9/2000,0.8558,,,
22/9/2000,0.8793,,,
25/9/2000,0.8738,,,
26/9/2000,0.8815,,,
27/9/2000,0.8805,,,
28/9/2000,0.8826,,,
29/9/2000,0.8837,,,
2/10/2000,0.8806,,,
3/10/2000,0.8741,,,
4/10/2000,0.8726,,,
5/10/2000,0.8685,,,
6/10/2000,0.868,,,
9/10/2000,.,,,
10/10/2000,0.8682,,,
11/10/2000,0.8715,,,
12/10/2000,0.8644,,,
13/10/2000,0.8568,,,
16/10/2000,0.8489,,,
17/10/2000,0.8507,,,
18/10/2000,0.8391,,,
19/10/2000,0.8406,,,
20/10/2000,0.84,,,
23/10/2000,0.8364,,,
24/10/2000,0.8364,,,
25/10/2000,0.827,,,
26/10/2000,0.8271,,,
27/10/2000,0.8406,,,
30/10/2000,0.8432,,,
31/10/2000,0.8486,,,
1/11/2000,0.8584,,,
2/11/2000,0.8594,,,
3/11/2000,0.8614,,,
6/11/2000,0.8584,,,
7/11/2000,0.8583,,,
8/11/2000,0.8559,,,
9/11/2000,0.8574,,,
10/11/2000,0.8625,,,
13/11/2000,0.8607,,,
14/11/2000,0.8573,,,
15/11/2000,0.857,,,
16/11/2000,0.8532,,,
17/11/2000,0.8516,,,
20/11/2000,0.8486,,,
21/11/2000,0.8458,,,
22/11/2000,0.8423,,,
23/11/2000,.,,,
24/11/2000,0.8382,,,
27/11/2000,0.85,,,
28/11/2000,0.8547,,,
29/11/2000,0.8577,,,
30/11/2000,0.8694,,,
1/12/2000,0.8765,,,
4/12/2000,0.8875,,,
5/12/2000,0.8804,,,
6/12/2000,0.8877,,,
7/12/2000,0.8891,,,
8/12/2000,0.8838,,,
11/12/2000,0.8771,,,
12/12/2000,0.8775,,,
13/12/2000,0.8755,,,
14/12/2000,0.8858,,,
15/12/2000,0.8981,,,
18/12/2000,0.8929,,,
19/12/2000,0.8902,,,
20/12/2000,0.9058,,,
21/12/2000,0.9112,,,
22/12/2000,0.923,,,
25/12/2000,.,,,
26/12/2000,0.9292,,,
27/12/2000,0.9304,,,
28/12/2000,0.9257,,,
29/12/2000,0.9388,,,
1/1/2001,.,,,
2/1/2001,0.9465,,,
3/1/2001,0.9473,,,
4/1/2001,0.9448,,,
5/1/2001,0.9535,,,
8/1/2001,0.9486,,,
9/1/2001,0.9397,,,
10/1/2001,0.9387,,,
11/1/2001,0.952,,,
12/1/2001,0.9486,,,
15/1/2001,.,,,
16/1/2001,0.9374,,,
17/1/2001,0.9306,,,
18/1/2001,0.9446,,,
19/1/2001,0.9363,,,
22/1/2001,0.9374,,,
23/1/2001,0.9389,,,
24/1/2001,0.9258,,,
25/1/2001,0.9219,,,
26/1/2001,0.9213,,,
29/1/2001,0.9181,,,
30/1/2001,0.9264,,,
31/1/2001,0.9308,,,
1/2/2001,0.9384,,,
2/2/2001,0.9357,,,
5/2/2001,0.9395,,,
6/2/2001,0.9304,,,
7/2/2001,0.9331,,,
8/2/2001,0.9184,,,
9/2/2001,0.9267,,,
12/2/2001,0.9287,,,
13/2/2001,0.9204,,,
14/2/2001,0.9197,,,
15/2/2001,0.9057,,,
16/2/2001,0.9162,,,
19/2/2001,.,,,
20/2/2001,0.9096,,,
21/2/2001,0.9077,,,
22/2/2001,0.9069,,,
23/2/2001,0.9095,,,
26/2/2001,0.9093,,,
27/2/2001,0.9128,,,
28/2/2001,0.9212,,,
1/3/2001,0.9291,,,
2/3/2001,0.934,,,
5/3/2001,0.9289,,,
6/3/2001,0.9313,,,
7/3/2001,0.9274,,,
8/3/2001,0.9281,,,
9/3/2001,0.9315,,,
12/3/2001,0.93,,,
13/3/2001,0.9148,,,
14/3/2001,0.9133,,,
15/3/2001,0.9046,,,
16/3/2001,0.8929,,,
19/3/2001,0.8985,,,
20/3/2001,0.9054,,,
21/3/2001,0.897,,,
22/3/2001,0.8881,,,
23/3/2001,0.8926,,,
26/3/2001,0.8955,,,
27/3/2001,0.891,,,
28/3/2001,0.8882,,,
29/3/2001,0.8807,,,
30/3/2001,0.8794,,,
2/4/2001,0.8824,,,
3/4/2001,0.893,,,
4/4/2001,0.9013,,,
5/4/2001,0.8976,,,
6/4/2001,0.9002,,,
9/4/2001,0.9014,,,
10/4/2001,0.8884,,,
11/4/2001,0.8856,,,
12/4/2001,0.8922,,,
13/4/2001,0.8888,,,
16/4/2001,0.8862,,,
17/4/2001,0.8814,,,
18/4/2001,0.8816,,,
19/4/2001,0.8909,,,
20/4/2001,0.9032,,,
23/4/2001,0.896,,,
24/4/2001,0.8946,,,
25/4/2001,0.8972,,,
26/4/2001,0.9011,,,
27/4/2001,0.8924,,,
30/4/2001,0.8874,,,
1/5/2001,0.8937,,,
2/5/2001,0.8925,,,
3/5/2001,0.8891,,,
4/5/2001,0.8934,,,
7/5/2001,0.8916,,,
8/5/2001,0.8848,,,
9/5/2001,0.8845,,,
10/5/2001,0.8792,,,
11/5/2001,0.8759,,,
14/5/2001,0.8748,,,
15/5/2001,0.8788,,,
16/5/2001,0.8842,,,
17/5/2001,0.8828,,,
18/5/2001,0.8774,,,
21/5/2001,0.8762,,,
22/5/2001,0.8657,,,
23/5/2001,0.8598,,,
24/5/2001,0.857,,,
25/5/2001,0.8577,,,
28/5/2001,.,,,
29/5/2001,0.8547,,,
30/5/2001,0.8576,,,
31/5/2001,0.8455,,,
1/6/2001,0.8452,,,
4/6/2001,0.8449,,,
5/6/2001,0.8504,,,
6/6/2001,0.8452,,,
7/6/2001,0.8506,,,
8/6/2001,0.8505,,,
11/6/2001,0.8425,,,
12/6/2001,0.8479,,,
13/6/2001,0.8536,,,
14/6/2001,0.8598,,,
15/6/2001,0.8628,,,
18/6/2001,0.861,,,
19/6/2001,0.8558,,,
20/6/2001,0.8506,,,
21/6/2001,0.8544,,,
22/6/2001,0.857,,,
25/6/2001,0.8611,,,
26/6/2001,0.8623,,,
27/6/2001,0.8621,,,
28/6/2001,0.847,,,
29/6/2001,0.8474,,,
2/7/2001,0.8455,,,
3/7/2001,0.8477,,,
4/7/2001,.,,,
5/7/2001,0.837,,,
6/7/2001,0.8465,,,
9/7/2001,0.8474,,,
10/7/2001,0.8557,,,
11/7/2001,0.8614,,,
12/7/2001,0.853,,,
13/7/2001,0.8527,,,
16/7/2001,0.8549,,,
17/7/2001,0.8549,,,
18/7/2001,0.8701,,,
19/7/2001,0.869,,,
20/7/2001,0.8713,,,
23/7/2001,0.8676,,,
24/7/2001,0.8752,,,
25/7/2001,0.8797,,,
26/7/2001,0.8765,,,
27/7/2001,0.8749,,,
30/7/2001,0.875,,,
31/7/2001,0.8752,,,
1/8/2001,0.8793,,,
2/8/2001,0.8813,,,
3/8/2001,0.8843,,,
6/8/2001,0.8802,,,
7/8/2001,0.8775,,,
8/8/2001,0.8778,,,
9/8/2001,0.8886,,,
10/8/2001,0.894,,,
13/8/2001,0.8983,,,
14/8/2001,0.9025,,,
15/8/2001,0.9114,,,
16/8/2001,0.9138,,,
17/8/2001,0.9165,,,
20/8/2001,0.9127,,,
21/8/2001,0.9115,,,
22/8/2001,0.9194,,,
23/8/2001,0.9166,,,
24/8/2001,0.9116,,,
27/8/2001,0.9098,,,
28/8/2001,0.9102,,,
29/8/2001,0.9097,,,
30/8/2001,0.9154,,,
31/8/2001,0.909,,,
3/9/2001,.,,,
4/9/2001,0.8868,,,
5/9/2001,0.8897,,,
6/9/2001,0.8943,,,
7/9/2001,0.9044,,,
10/9/2001,0.8988,,,
11/9/2001,.,,,
12/9/2001,0.9069,,,
13/9/2001,0.9089,,,
14/9/2001,0.9199,,,
17/9/2001,0.9198,,,
18/9/2001,0.9233,,,
19/9/2001,0.931,,,
20/9/2001,0.9255,,,
21/9/2001,0.9099,,,
24/9/2001,0.9135,,,
25/9/2001,0.9222,,,
26/9/2001,0.9231,,,
27/9/2001,0.9181,,,
28/9/2001,0.9099,,,
1/10/2001,0.9159,,,
2/10/2001,0.9149,,,
3/10/2001,0.9181,,,
4/10/2001,0.9141,,,
5/10/2001,0.9168,,,
8/10/2001,.,,,
9/10/2001,0.915,,,
10/10/2001,0.9118,,,
11/10/2001,0.9008,,,
12/10/2001,0.9078,,,
15/10/2001,0.9077,,,
16/10/2001,0.9094,,,
17/10/2001,0.9065,,,
18/10/2001,0.9025,,,
19/10/2001,0.8987,,,
22/10/2001,0.8906,,,
23/10/2001,0.8893,,,
24/10/2001,0.8925,,,
25/10/2001,0.8965,,,
26/10/2001,0.8921,,,
29/10/2001,0.9037,,,
30/10/2001,0.906,,,
31/10/2001,0.8993,,,
1/11/2001,0.9044,,,
2/11/2001,0.9037,,,
5/11/2001,0.8963,,,
6/11/2001,0.8975,,,
7/11/2001,0.8999,,,
8/11/2001,0.891,,,
9/11/2001,0.8935,,,
12/11/2001,.,,,
13/11/2001,0.8811,,,
14/11/2001,0.8829,,,
15/11/2001,0.8813,,,
16/11/2001,0.8849,,,
19/11/2001,0.8781,,,
20/11/2001,0.8832,,,
21/11/2001,0.8781,,,
22/11/2001,.,,,
23/11/2001,0.877,,,
26/11/2001,0.8811,,,
27/11/2001,0.8812,,,
28/11/2001,0.8863,,,
29/11/2001,0.8879,,,
30/11/2001,0.8958,,,
3/12/2001,0.8897,,,
4/12/2001,0.8898,,,
5/12/2001,0.8856,,,
6/12/2001,0.8916,,,
7/12/2001,0.8905,,,
10/12/2001,0.8884,,,
11/12/2001,0.8904,,,
12/12/2001,0.8945,,,
13/12/2001,0.8976,,,
14/12/2001,0.9044,,,
17/12/2001,0.904,,,
18/12/2001,0.9019,,,
19/12/2001,0.8997,,,
20/12/2001,0.8972,,,
21/12/2001,0.8864,,,
24/12/2001,0.8773,,,
25/12/2001,.,,,
26/12/2001,0.8778,,,
27/12/2001,0.8843,,,
28/12/2001,0.8822,,,
31/12/2001,0.8901,,,
1/1/2002,.,,,
2/1/2002,0.9031,,,
3/1/2002,0.8992,,,
4/1/2002,0.8946,,,
7/1/2002,0.8931,,,
8/1/2002,0.8925,,,
9/1/2002,0.8882,,,
10/1/2002,0.8925,,,
11/1/2002,0.8905,,,
14/1/2002,0.8935,,,
15/1/2002,0.8913,,,
16/1/2002,0.8834,,,
17/1/2002,0.88,,,
18/1/2002,0.8844,,,
21/1/2002,.,,,
22/1/2002,0.8838,,,
23/1/2002,0.8836,,,
24/1/2002,0.8782,,,
25/1/2002,0.8655,,,
28/1/2002,0.8605,,,
29/1/2002,0.8643,,,
30/1/2002,0.8648,,,
31/1/2002,0.8594,,,
1/2/2002,0.8613,,,
4/2/2002,0.8685,,,
5/2/2002,0.8672,,,
6/2/2002,0.8693,,,
7/2/2002,0.869,,,
8/2/2002,0.8727,,,
11/2/2002,0.8778,,,
12/2/2002,0.8768,,,
13/2/2002,0.873,,,
14/2/2002,0.8713,,,
15/2/2002,0.873,,,
18/2/2002,.,,,
19/2/2002,0.8764,,,
20/2/2002,0.8705,,,
21/2/2002,0.8712,,,
22/2/2002,0.8757,,,
25/2/2002,0.8713,,,
26/2/2002,0.8682,,,
27/2/2002,0.8642,,,
28/2/2002,0.8658,,,
1/3/2002,0.8652,,,
4/3/2002,0.8705,,,
5/3/2002,0.8699,,,
6/3/2002,0.8772,,,
7/3/2002,0.8795,,,
8/3/2002,0.8752,,,
11/3/2002,0.8768,,,
12/3/2002,0.8759,,,
13/3/2002,0.877,,,
14/3/2002,0.8816,,,
15/3/2002,0.8823,,,
18/3/2002,0.8826,,,
19/3/2002,0.8805,,,
20/3/2002,0.8836,,,
21/3/2002,0.8836,,,
22/3/2002,0.8791,,,
25/3/2002,0.8768,,,
26/3/2002,0.8767,,,
27/3/2002,0.8726,,,
28/3/2002,0.8711,,,
29/3/2002,0.8717,,,
1/4/2002,0.8806,,,
2/4/2002,0.8782,,,
3/4/2002,0.8804,,,
4/4/2002,0.8779,,,
5/4/2002,0.8805,,,
8/4/2002,0.875,,,
9/4/2002,0.8793,,,
10/4/2002,0.8794,,,
11/4/2002,0.8829,,,
12/4/2002,0.8792,,,
15/4/2002,0.8802,,,
16/4/2002,0.883,,,
17/4/2002,0.8885,,,
18/4/2002,0.8898,,,
19/4/2002,0.8893,,,
22/4/2002,0.8877,,,
23/4/2002,0.8897,,,
24/4/2002,0.8915,,,
25/4/2002,0.8978,,,
26/4/2002,0.898,,,
29/4/2002,0.9028,,,
30/4/2002,0.9002,,,
1/5/2002,0.9062,,,
2/5/2002,0.9032,,,
3/5/2002,0.9133,,,
6/5/2002,0.9166,,,
7/5/2002,0.9148,,,
8/5/2002,0.904,,,
9/5/2002,0.9088,,,
10/5/2002,0.9116,,,
13/5/2002,0.9107,,,
14/5/2002,0.9022,,,
15/5/2002,0.9074,,,
16/5/2002,0.9105,,,
17/5/2002,0.9206,,,
20/5/2002,0.9213,,,
21/5/2002,0.9191,,,
22/5/2002,0.9265,,,
23/5/2002,0.9233,,,
24/5/2002,0.922,,,
27/5/2002,.,,,
28/5/2002,0.9285,,,
29/5/2002,0.9313,,,
30/5/2002,0.9373,,,
31/5/2002,0.9339,,,
3/6/2002,0.939,,,
4/6/2002,0.9424,,,
5/6/2002,0.9391,,,
6/6/2002,0.9457,,,
7/6/2002,0.9449,,,
10/6/2002,0.9446,,,
11/6/2002,0.9445,,,
12/6/2002,0.9473,,,
13/6/2002,0.944,,,
14/6/2002,0.9448,,,
17/6/2002,0.9442,,,
18/6/2002,0.9483,,,
19/6/2002,0.9544,,,
20/6/2002,0.9646,,,
21/6/2002,0.9705,,,
24/6/2002,0.9786,,,
25/6/2002,0.9692,,,
26/6/2002,0.9825,,,
27/6/2002,0.9885,,,
28/6/2002,0.9856,,,
1/7/2002,0.9893,,,
2/7/2002,0.984,,,
3/7/2002,0.9816,,,
4/7/2002,.,,,
5/7/2002,0.973,,,
8/7/2002,0.9869,,,
9/7/2002,0.9938,,,
10/7/2002,0.989,,,
11/7/2002,0.9927,,,
12/7/2002,0.9904,,,
15/7/2002,1.0072,,,
16/7/2002,1.0087,,,
17/7/2002,1.0078,,,
18/7/2002,1.0067,,,
19/7/2002,1.0156,,,
22/7/2002,1.0098,,,
23/7/2002,0.9933,,,
24/7/2002,0.9945,,,
25/7/2002,0.9997,,,
26/7/2002,0.9882,,,
29/7/2002,0.9779,,,
30/7/2002,0.9879,,,
31/7/2002,0.9796,,,
1/8/2002,0.9843,,,
2/8/2002,0.9882,,,
5/8/2002,0.9846,,,
6/8/2002,0.964,,,
7/8/2002,0.9738,,,
8/8/2002,0.9653,,,
9/8/2002,0.9714,,,
12/8/2002,0.9778,,,
13/8/2002,0.9787,,,
14/8/2002,0.9867,,,
15/8/2002,0.9816,,,
16/8/2002,0.9836,,,
